,ID,NID,LATITUDE,LONGITUDE,TYPE,BEDS,CATEGORY0,HUC6,HAND,DEM,CATCHID,ZONE,CATEGORY,25-1,25-2,25-3,25-4,25-5,25-6,25-7,25-8,25-9,25-10,25-11,25-12,25-13,25-14,25-15,25-16,25-17,25-18,25-19,25-20,25-21,25-22,25-23,25-24,25-25,geometry
0,7477418,h1,29.95315813,-96.26009777,HOSPITAL,32,SENDER,120701,21.73178673,88.49492645,3122636,none,RECEIVER,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.351013196,0.412187558,0.394300709,0.417003772,0.601426248,0.72335581,0.815989997,0.665659517,0.653724052,0.503426253,0.448423427,POINT (-96.26009777 29.95315813)
1,73678962,h2,29.69450237,-96.78813415,HOSPITAL,38,SENDER,121001,17.84401894,118.1921997,7845289,none,RECEIVER,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.654057902,0.802078003,3.477370531,3.431891407,3.075809638,2.692386453,1.116036346,2.559925479,2.499963958,3.101698043,0.654057902,POINT (-96.78813415 29.69450237)
2,16977434,h3,29.58775858,-96.3452847,HOSPITAL,25,SENDER,120903,6.686262131,52.63502121,3763126,none,RECEIVER,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,0.000329137,POINT (-96.34528470000001 29.58775858)
3,11578934,h4,29.69451784,-96.5433111,HOSPITAL,40,SENDER,120903,7.384333134,60.08036423,3762970,none,RECEIVER,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.224181912,1.36446438,2.238968476,2.267601111,2.306596833,2.244741496,1.887876985,1.308558848,1.331336624,2.108001306,1.224181912,POINT (-96.5433111 29.69451784)
4,44377469,h5,29.57632884,-95.77093702,HOSPITAL,168,RECEIVER,120701,3.75091958,29.63468742,3123672,none,RECEIVER,0.64953381,0.64953381,0.744416373,1.043663907,1.052735024,1.47472383,1.47472383,1.52237261,1.528705376,1.520798788,1.569946934,1.556765233,1.53766927,1.489778331,1.456891249,1.229438399,0.987800748,0.980093993,1.053104501,1.055807993,1.00162911,0.64953381,0.64953381,1.055251975,0.64953381,POINT (-95.77093702000001 29.57632884)
5,49677479,h6,29.59811706,-95.62434848,HOSPITAL,7,SENDER,120701,6.467935562,21.77572823,3123226,none,RECEIVER,0.870818121,0.870818121,1.928350624,2.658492828,2.684884691,4.153245443,4.153245443,4.245376222,4.213164735,4.25637095,4.567073885,4.518874549,4.523957559,4.462697723,4.375074017,3.649981304,2.853570925,2.878660157,2.955586723,2.94180967,2.62424699,1.31666113,1.295548556,2.546138805,1.698303417,POINT (-95.62434847999999 29.59811706)
6,75577479,h7,29.58990316,-95.63643615,HOSPITAL,6,SENDER,120701,2.940291166,21.85451126,3123228,none,SENDER,1.429010235,1.429010235,2.438771034,3.087193918,3.115367893,3.897539118,3.897539118,3.891814315,3.903650287,3.926462332,3.982553249,3.976156716,3.879775738,3.816920698,3.758063596,3.2958326,2.771390557,2.787525069,2.826590682,2.803541379,2.70611826,1.697881346,1.663938584,2.38723154,2.066664254,POINT (-95.63643614999999 29.58990316)
7,49477479,h8,29.60023248,-95.63826118,HOSPITAL,105,SENDER,120701,2.012750626,21.33823967,3123210,none,SENDER,0.516050517,0.516050517,0.570461067,0.864723647,0.872595903,1.464092984,1.464092984,1.47351074,1.48535389,1.461751446,1.783356905,2.134697007,1.372811711,1.467111826,1.396627022,0.952210886,0.524079609,0.540635877,0.516050517,0.585044928,0.581279423,0.516050517,0.516050517,0.516050517,0.532467321,POINT (-95.63826118 29.60023248)
8,50077477,h9,29.64684751,-95.58827701,HOSPITAL,68,SENDER,120401,6.126488686,25.53552437,1440395,none,SENDER,1.373214059,1.373214059,1.373214059,2.117735168,2.162068369,5.641435926,5.641435926,5.803619349,5.813899847,5.853263835,6.130144132,6.130315131,6.241214838,6.368273534,6.413946854,5.988456864,5.146956785,5.092294757,4.894050102,4.645668685,3.389915042,1.572932693,1.53265153,1.764849038,1.809547713,POINT (-95.58827701 29.64684751)
9,52477478,h10,29.60445437,-95.62032464,HOSPITAL,100,RECEIVER,120402,6.160565853,23.21544647,1572990,none,RECEIVER,0.8685378,0.8685378,1.133933769,2.512928895,2.565650098,4.471841684,4.471841684,4.516701468,4.51089961,4.514724831,4.620693807,4.618052377,4.670128318,4.773514502,4.754480213,4.339659497,3.043086931,3.667670938,2.765115444,2.788749068,2.320015582,0.883526433,0.8685378,1.227303325,1.279502704,POINT (-95.62032464000001 29.60445437)
10,51077478,h11,29.60525569,-95.63617526,HOSPITAL,6,SENDER,120402,3.470247507,22.79573631,1572986,none,SENDER,1.346890775,1.346890775,1.656785558,3.371136315,3.378288572,3.821012985,3.821012985,3.846530603,3.846446634,3.846535343,3.901883483,3.900173626,3.923107384,3.973414146,3.966521833,3.746204525,3.436413651,3.429302702,3.395065005,3.400202768,3.321118668,1.346890775,1.346890775,1.738689442,1.673000427,POINT (-95.63617526 29.60525569)
11,50677479,h12,29.58958616,-95.6301656,HOSPITAL,319,RECEIVER,120701,3.305597067,22.49407387,3123226,none,RECEIVER,0.870818121,0.870818121,1.928350624,2.658492828,2.684884691,4.153245443,4.153245443,4.245376222,4.213164735,4.25637095,4.567073885,4.518874549,4.523957559,4.462697723,4.375074017,3.649981304,2.853570925,2.878660157,2.955586723,2.94180967,2.62424699,1.31666113,1.295548556,2.546138805,1.698303417,POINT (-95.6301656 29.58958616)
12,75677479,h13,29.55515331,-95.71392609,HOSPITAL,57,SENDER,120701,0.951223373,22.26617241,3123288,none,SENDER,0.241580895,0.241580895,0.307431434,0.548529417,0.565887648,0.94499688,0.94499688,0.966869472,0.974205023,0.9862788,1.016841892,1.012411702,1.021285386,0.960065052,0.942708614,0.723431077,0.626375339,0.629278639,0.623287186,0.564617653,0.401656227,0.241580895,0.241580895,0.615657416,0.316850971,POINT (-95.71392609 29.55515331)
13,75777407,h14,29.69434022,-95.76104056,HOSPITAL,72,SENDER,120401,11.27217197,29.95236206,1439615,none,RECEIVER,0.613046817,0.613046817,0.613046817,0.79459819,0.825476179,4.491888108,4.491888108,5.070141259,5.089674253,5.193604052,5.682536263,5.692773875,5.834993292,5.919030106,5.970455096,5.318103359,2.371602184,2.267235861,1.889096594,1.571011149,1.436978479,0.613046817,0.613046817,0.613046817,0.613046817,POINT (-95.76104056 29.69434022)
14,49577478,h15,29.60439957,-95.63326382,HOSPITAL,50,SENDER,120402,3.273361444,22.59885025,1572986,none,SENDER,1.346890775,1.346890775,1.656785558,3.371136315,3.378288572,3.821012985,3.821012985,3.846530603,3.846446634,3.846535343,3.901883483,3.900173626,3.923107384,3.973414146,3.966521833,3.746204525,3.436413651,3.429302702,3.395065005,3.400202768,3.321118668,1.346890775,1.346890775,1.738689442,1.673000427,POINT (-95.63326382 29.60439957)
15,50277479,h16,29.5644022,-95.69037269,HOSPITAL,147,RECEIVER,120701,1.002389908,21.93232536,3123288,none,SENDER,0.241580895,0.241580895,0.307431434,0.548529417,0.565887648,0.94499688,0.94499688,0.966869472,0.974205023,0.9862788,1.016841892,1.012411702,1.021285386,0.960065052,0.942708614,0.723431077,0.626375339,0.629278639,0.623287186,0.564617653,0.401656227,0.241580895,0.241580895,0.615657416,0.316850971,POINT (-95.69037269 29.5644022)
16,191377479,h17,29.58725739,-95.64269436,HOSPITAL,41,,120701,1.919803381,21.60137177,3123230,none,SENDER,0.30003856,0.30003856,0.300889212,0.647410685,0.6666829,1.27461453,1.27461453,1.293830138,1.303905509,1.327506252,1.965319885,1.997482643,1.280141344,1.272165482,1.226089786,0.858765008,0.38782972,0.402245896,0.413917293,0.423799467,0.384670545,0.30003856,0.30003856,0.30003856,0.30003856,POINT (-95.64269435999999 29.58725739)
17,4677521,h18,29.76911627,-94.97971661,HOSPITAL,205,SENDER,120401,7.371653557,7.236438751,1558816,C,SENDER,0.739215498,0.739215498,0.739215498,0.739215498,0.739215498,1.52635463,1.52635463,2.207307905,2.209939946,2.184892214,2.313725568,2.339991876,2.457531514,2.252017222,2.198341629,1.415812134,0.952925364,0.96415182,1.103405309,1.205559739,1.30784624,0.814302155,0.794590459,0.739215498,1.855569714,POINT (-94.97971661 29.76911627)
18,6177401,h19,29.72380542,-95.46121904,HOSPITAL,64,SENDER,120401,9.559620857,16.61435318,1439601,none,RECEIVER,0.892113577,0.892113577,3.359433414,7.711786357,7.748575251,9.179503138,9.179503138,9.263893843,9.250767381,9.233915898,9.32598587,9.317092474,9.359834458,9.340022973,9.360086675,8.877756549,7.926291786,7.867104632,7.850889682,7.923719411,7.843891258,3.391860838,3.10082301,1.928134569,3.690470612,POINT (-95.46121904 29.72380542)
19,26377030,h20,29.70773116,-95.40044497,HOSPITAL,864,RECEIVER,120401,10.33699512,13.23893356,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.40044497 29.70773116)
20,29877091,h21,29.99551204,-95.27612889,HOSPITAL,255,RECEIVER,120401,5.710878372,25.70173073,1438249,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.156109964,3.156109964,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.563949321,3.569381064,3.543872805,2.961719485,2.925979386,2.733674771,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27612889 29.99551204)
21,31677494,h22,29.787311,-95.78625453,HOSPITAL,208,RECEIVER,120401,8.540455818,42.03615952,1440273,none,RECEIVER,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,3.224868641,3.236180001,3.284542602,3.509352932,3.466040765,3.893679373,4.879836134,4.901816862,4.928643301,3.273330438,3.073832076,2.698697217,2.45794582,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,POINT (-95.78625452999999 29.787311)
23,41577504,h24,29.66106027,-95.1838147,HOSPITAL,350,RECEIVER,120401,5.155997753,8.6195755,1440389,C,SENDER,0.385447735,0.385447735,1.390911155,2.578723434,2.62166019,4.693427143,4.693427143,5.304135354,5.312072256,5.385051858,5.51233521,5.521385133,5.4782751,5.313758209,5.294118794,4.575484598,2.778823194,2.769516405,2.632855341,2.420690279,2.157208444,0.735358854,0.637907958,0.385447735,2.069806886,POINT (-95.1838147 29.66106027)
24,41777504,h25,29.65912193,-95.17795651,HOSPITAL,37,SENDER,120401,6.35127449,11.41452789,1440389,C,SENDER,0.385447735,0.385447735,1.390911155,2.578723434,2.62166019,4.693427143,4.693427143,5.304135354,5.312072256,5.385051858,5.51233521,5.521385133,5.4782751,5.313758209,5.294118794,4.575484598,2.778823194,2.769516405,2.632855341,2.420690279,2.157208444,0.735358854,0.637907958,0.385447735,2.069806886,POINT (-95.17795651 29.65912193)
25,41877505,h26,29.64109794,-95.1622144,HOSPITAL,61,SENDER,120402,2.51553154,10.06226635,1562206,C,SENDER,0.616295862,0.616295862,0.616295862,0.616295862,0.616295862,0.79676469,0.79676469,0.869274691,0.886903322,0.903454394,0.934356844,0.937202203,0.868628156,0.82710053,0.816547298,0.624529778,0.616295862,0.616295862,0.616295862,0.616295862,0.616295862,0.616295862,0.616295862,0.616295862,0.616295862,POINT (-95.16221440000001 29.64109794)
26,52377375,h27,30.08730408,-95.62369558,HOSPITAL,358,RECEIVER,120401,13.11637878,56.65420532,1508079,none,RECEIVER,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.562716748,1.805305181,1.892103448,2.490724034,2.440656191,2.404665137,2.224340239,2.082114145,1.874526528,1.802428358,1.775056028,1.562716748,1.562716748,POINT (-95.62369558 30.08730408)
27,55977598,h28,29.53384927,-95.12619308,HOSPITAL,21,SENDER,120402,6.856926441,6.733469009,1563116,B,SENDER,0.977930921,0.977930921,1.213070778,2.557497224,2.645435834,6.800811563,6.800811563,7.806699103,7.979187116,8.162945597,8.30290749,8.297639304,8.280107497,7.897929039,7.7325214,6.004716629,4.364805702,4.372400126,4.078392091,3.639789075,2.505526275,0.977930921,0.977930921,0.977930921,1.685739688,POINT (-95.12619307999999 29.53384927)
28,136077094,h29,29.78715662,-95.69782808,HOSPITAL,193,SENDER,120401,14.72927952,33.36276627,1440293,none,RECEIVER,0.36806573,0.36806573,0.36806573,0.36806573,0.36806573,1.079294208,1.079294208,1.309687855,1.32011926,1.335903949,1.591013658,1.570166443,1.933243475,2.35132837,2.409172791,2.428585652,1.518404277,1.399090203,1.122299096,0.981417097,0.737595102,0.390382688,0.36806573,0.36806573,0.36806573,POINT (-95.69782807999999 29.78715662)
29,137877030,h30,29.71052314,-95.39893888,HOSPITAL,1128,RECEIVER,120401,11.02621651,14.1568203,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.39893888 29.71052314)
44,25577030,h31,29.96646877,-95.55114453,HOSPITAL,313,OTHER,120401,6.847010136,38.04761887,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.39628202999999 29.71455117)
31,53,h32,29.81193328,-95.3118817,HOSPITAL,221,SENDER,120401,5.912673473,14.48757839,1439045,none,RECEIVER,0.795043165,0.795043165,0.795043165,0.795043165,0.795043165,3.839294971,3.839294971,4.988924956,5.080718799,5.148987284,5.210337615,5.206882857,5.241907579,5.207046228,5.179018473,4.903015217,3.509196262,3.427360442,3.162869472,3.123887078,2.92827119,1.815907827,2.357920928,0.795043165,1.296274491,POINT (-95.3118817 29.81193328)
32,54,h33,29.77236697,-95.19334666,HOSPITAL,131,SENDER,120401,3.95270443,3.828683615,1439291,C,SENDER,0.996381454,0.996381454,1.439140825,1.760901815,1.776741975,2.075500058,2.075500058,2.125129847,2.14735053,2.155776782,2.195427838,2.197159374,2.169983699,2.164801302,2.184105149,1.938736057,1.321924752,1.262630963,1.167290693,1.064396911,1.214641542,1.011211847,1.001883149,0.996381454,1.761241714,POINT (-95.19334666 29.77236697)
34,76577070,h35,30.0005391,-95.56274483,HOSPITAL,50,SENDER,120401,6.17442894,40.24788475,1509129,none,SENDER,2.722146424,2.722146424,2.722146424,2.722146424,2.722146424,2.722146424,2.722146424,7.398799133,7.651644144,7.842340051,8.465609105,8.392763294,8.81414455,9.679928552,9.875376665,12.07113268,11.78768291,11.6308144,10.56960882,10.19238386,9.963269947,9.198699221,9.165125609,7.071536759,6.54106474,POINT (-95.56274483 30.0005391)
35,76677004,h36,29.71103908,-95.35980642,HOSPITAL,49,SENDER,120401,12.36497593,12.48358059,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.35980642 29.71103908)
36,28277065,h37,29.92440962,-95.58824612,HOSPITAL,84,SENDER,120401,5.391180038,36.50634384,1438401,none,RECEIVER,1.266271367,1.266271367,1.266271367,1.266271367,1.266271367,2.282290383,2.282290383,3.074773731,3.026855521,2.982457153,3.030006008,3.007765779,2.918493498,3.141784523,3.209507998,3.281028207,2.703028702,2.62610049,2.244585925,2.108246047,1.897713214,2.025787677,2.004008694,1.266271367,1.266271367,POINT (-95.58824611999999 29.92440962)
37,28677004,h38,29.72323923,-95.38702269,HOSPITAL,65,SENDER,120401,12.65585709,14.10055351,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.38702268999999 29.72323923)
38,30177338,h39,29.99867547,-95.27622266,HOSPITAL,42,SENDER,120401,5.672459602,25.66331291,1438249,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.156109964,3.156109964,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.563949321,3.569381064,3.543872805,2.961719485,2.925979386,2.733674771,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27622266 29.99867547)
40,30077338,h41,29.99373522,-95.2773293,HOSPITAL,90,SENDER,120401,5.772249222,25.76310349,1438249,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.156109964,3.156109964,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.563949321,3.569381064,3.543872805,2.961719485,2.925979386,2.733674771,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27732929999999 29.99373522)
97,25377002,h43,29.70703136,-95.39707717,HOSPITAL,631,OTHER,120401,9.869808197,13.00041199,1439329,none,RECEIVER,2.713653326,2.713653326,3.216724059,8.886201507,9.113195643,15.91947792,15.91947792,16.65015424,16.62571129,16.66808808,16.46183195,16.43001344,16.39022466,16.68356285,16.70779415,16.80343371,15.31202158,15.19037759,14.70846488,14.54767641,14.26183362,9.31305687,9.031335794,2.713653326,5.987923991,POINT (-95.36614814000001 29.74811613)
43,76077521,h44,29.7719621,-94.98134416,HOSPITAL,14,SENDER,120401,7.105289459,6.9700737,1558816,C,SENDER,0.739215498,0.739215498,0.739215498,0.739215498,0.739215498,1.52635463,1.52635463,2.207307905,2.209939946,2.184892214,2.313725568,2.339991876,2.457531514,2.252017222,2.198341629,1.415812134,0.952925364,0.96415182,1.103405309,1.205559739,1.30784624,0.814302155,0.794590459,0.739215498,1.855569714,POINT (-94.98134416000001 29.7719621)
42,25977030,h45,29.71455117,-95.39628203,HOSPITAL,1082,OTHER,120401,11.62465858,14.75526142,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.39707717 29.70703136)
45,13275246,h46,29.92567485,-95.63176222,HOSPITAL,139,RECEIVER,120401,3.008999586,40.8490181,1438317,none,RECEIVER,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.541185191,0.599362553,0.625910177,0.678986537,0.673654586,0.685068782,0.747846862,0.779892409,0.797819575,0.659181899,0.647897963,0.532230621,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,POINT (-95.63176222 29.92567485)
46,25877030,h47,29.70777848,-95.40165263,HOSPITAL,621,OTHER,120401,11.24426746,14.37486744,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.40165263 29.70777848)
47,26777030,h48,29.71098236,-95.3945517,HOSPITAL,458,OTHER,120401,10.03915977,13.16976738,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.39455169999999 29.71098236)
48,27077054,h49,29.69295022,-95.40240423,HOSPITAL,397,SENDER,120401,11.2998867,14.80817413,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.40240423 29.69295022)
49,29677070,h50,29.84781277,-95.40845777,HOSPITAL,106,SENDER,120401,6.381989479,22.31889343,1438855,none,RECEIVER,1.946429937,1.946429937,1.946429937,1.946429937,1.946429937,3.868788131,3.868788131,4.267149227,4.21120993,4.212864897,4.158282532,4.121941624,4.186760593,4.285148833,4.281599231,4.018315074,2.291652645,2.169039694,1.946429937,1.946429937,1.946429937,1.946429937,1.946429937,1.946429937,1.946429937,POINT (-95.40845777 29.84781277)
50,139177090,h51,30.02458106,-95.44853039,HOSPITAL,4,SENDER,120401,13.89278793,34.35576248,1508107,none,RECEIVER,1.35576263,1.35576263,1.35576263,1.35576263,1.35576263,1.35576263,1.35576263,7.484850346,7.811678056,8.028155814,8.631994566,8.564662319,8.935371274,9.611123798,9.770430982,11.41946339,11.08871221,10.91634415,10.15499434,9.923502729,9.797935341,9.213084978,9.174303212,5.014457644,4.207218712,POINT (-95.44853039 30.02458106)
51,76777520,h52,29.74762022,-94.94547682,HOSPITAL,182,SENDER,120402,10.16991901,10.04645729,1558946,C,SENDER,1.040368787,1.040368787,1.040368787,1.040368787,1.040368787,1.599246079,1.599246079,3.476383416,4.025531258,4.696482627,8.016468006,8.119241645,8.599301815,9.094654892,9.138371236,8.584016798,6.595205982,6.457111227,6.150333789,5.857607472,5.305789944,4.175144868,4.070114336,1.040368787,7.202674466,POINT (-94.94547682 29.74762022)
52,77677090,h53,30.0142879,-95.44068702,HOSPITAL,16,SENDER,120401,10.32226181,34.0599823,1438197,none,RECEIVER,2.005415085,2.005415085,2.005415085,2.005415085,2.005415085,3.966107339,3.966107339,4.484237141,4.56720517,4.533038112,4.500265895,4.51165412,4.575029026,4.473407449,4.520565607,4.572851042,4.009525558,3.964353645,3.758917212,3.250228958,2.810836175,2.459808505,2.465130545,2.005415085,2.805102013,POINT (-95.44068702 30.0142879)
53,27177074,h54,29.69271807,-95.52115311,HOSPITAL,547,RECEIVER,120401,10.76624489,21.51959419,1440393,none,RECEIVER,0.41131329,0.41131329,1.69175176,4.161122051,4.241418328,8.130902662,8.130902662,8.216485963,8.195921719,8.187684221,8.271649924,8.267977503,8.296305401,8.293004006,8.302728292,7.927738811,4.653284318,4.537275407,4.386992052,4.522120892,4.423208537,1.677226312,1.54307871,0.958976253,1.674182951,POINT (-95.52115311 29.69271807)
54,27877030,h55,29.71285043,-95.39917022,HOSPITAL,116,SENDER,120401,10.89594078,13.98492718,1440385,none,SENDER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.39917022 29.71285043)
55,55877598,h56,29.5374055,-95.12982931,HOSPITAL,74,SENDER,120402,8.276584625,8.15311718,1563116,B,SENDER,0.977930921,0.977930921,1.213070778,2.557497224,2.645435834,6.800811563,6.800811563,7.806699103,7.979187116,8.162945597,8.30290749,8.297639304,8.280107497,7.897929039,7.7325214,6.004716629,4.364805702,4.372400126,4.078392091,3.639789075,2.505526275,0.977930921,0.977930921,0.977930921,1.685739688,POINT (-95.12982931000001 29.5374055)
56,141277379,h57,30.07097555,-95.51194911,HOSPITAL,12,SENDER,120401,3.569497108,42.87672806,1508293,none,RECEIVER,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,POINT (-95.51194911 30.07097555)
57,142477004,h58,29.71857596,-95.38301934,HOSPITAL,25,SENDER,120401,12.10465145,13.54935074,1440385,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.38301934 29.71857596)
58,76377081,h59,29.7079608,-95.47391583,HOSPITAL,74,SENDER,120401,9.538365364,16.59309387,1439601,none,RECEIVER,0.892113577,0.892113577,3.359433414,7.711786357,7.748575251,9.179503138,9.179503138,9.263893843,9.250767381,9.233915898,9.32598587,9.317092474,9.359834458,9.340022973,9.360086675,8.877756549,7.926291786,7.867104632,7.850889682,7.923719411,7.843891258,3.391860838,3.10082301,1.928134569,3.690470612,POINT (-95.47391583 29.7079608)
59,77377043,h60,29.78935442,-95.56687565,HOSPITAL,66,SENDER,120401,3.206026554,27.34842491,1439295,none,RECEIVER,1.187316368,1.187316368,1.187316368,1.568124299,1.59948533,2.505754248,2.505754248,2.588331856,2.629670877,2.638581288,2.579715792,2.575174065,2.683980299,2.606730938,2.585709254,2.459966543,1.968741426,1.911845764,1.831534346,1.679240869,1.429847686,1.426346256,1.335899343,1.187316368,1.187316368,POINT (-95.56687565 29.78935442)
60,28977080,h61,29.82342556,-95.54631033,HOSPITAL,88,SENDER,120401,7.385766506,29.22333908,1439117,none,RECEIVER,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.167238362,1.167238362,1.228943245,1.242637398,1.248926613,1.229943126,1.229226707,1.252342709,1.227578684,1.215360362,1.152788206,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,POINT (-95.54631033 29.82342556)
61,137977429,h62,30.02427992,-95.66277086,HOSPITAL,24,SENDER,120401,7.99925375,48.8327446,1508123,none,RECEIVER,1.169630173,1.169630173,1.169630173,1.169630173,1.169630173,1.169630173,1.169630173,1.379020457,1.538039511,1.58574887,1.765782964,1.735500702,1.861283466,1.948428898,1.981829641,2.163282582,1.96757004,1.947223923,1.853175925,1.752653081,1.622086839,1.362682608,1.356141286,1.169630173,1.169630173,POINT (-95.66277085999999 30.02427992)
62,26577030,h63,29.7093368,-95.39403896,HOSPITAL,134,SENDER,120401,9.58945179,12.72005939,1440385,none,SENDER,0.771410577,0.771410577,3.232533084,6.615168123,6.714784068,11.6866426,11.6866426,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.300793483,4.074136212,POINT (-95.39403896 29.7093368)
