,staging,sender,receiver,staging1,vehicleType,patientType,scenario,value
1708,a1,s095,r209,a1,v00,n,n12,6
1709,a1,s097,r199,a1,v00,n,n12,5
1710,a1,s097,r216,a1,v00,n,n12,1
1711,a1,s100,r327,a1,v00,n,n12,6
1712,a1,s102,r195,a1,v00,n,n12,6
1713,a1,s145,r439,a1,v00,n,n12,6
1714,a1,s160,r379,a1,v00,n,n12,6
1715,a1,s173,r268,a1,v00,n,n12,6
1716,a1,s188,r271,a1,v00,n,n12,6
1717,a1,s189,r201,a1,v00,n,n12,6
1718,a1,s190,r426,a1,v00,n,n12,6
1719,a1,s223,r419,a1,v00,n,n12,6
1720,a1,s264,r405,a1,v00,n,n12,6
1721,a1,s272,r509,a1,v00,n,n12,6
1722,a1,s119,r222,a1,v00,n,n12,5
1723,a1,s141,r377,a1,v00,n,n12,5
1724,a1,s149,r331,a1,v00,n,n12,5
1725,a1,s164,r373,a1,v00,n,n12,4
1726,a1,s164,r217,a1,v00,n,n12,1
1727,a1,s171,r422,a1,v00,n,n12,5
1728,a1,s183,r411,a1,v00,n,n12,5
1729,a1,s225,r437,a1,v00,n,n12,5
1730,a1,s001,r008,a1,v00,n,n12,4
1731,a1,s004,r048,a1,v00,n,n12,4
1732,a1,s085,r119,a1,v00,n,n12,4
1733,a1,s099,r403,a1,v00,n,n12,4
1734,a1,s104,r344,a1,v00,n,n12,4
1735,a1,s127,r184,a1,v00,n,n12,4
1736,a1,s268,r466,a1,v00,n,n12,4
1737,a1,s312,r496,a1,v00,n,n12,4
1738,a1,s175,r352,a1,v00,n,n12,3
1739,a1,s024,r018,a1,v00,n,n12,2
1740,a1,s184,r133,a1,v00,n,n12,2
1741,a1,s032,r016,a1,v00,c,n13,54
1742,a1,s032,r016,a1,v20,n,n13,15
1743,a1,s032,r016,a1,v00,n,n13,3
1744,a1,s049,r025,a1,v00,c,n13,38
1745,a1,s049,r025,a1,v20,n,n13,1
1746,a1,s049,r025,a1,v00,n,n13,191
1747,a1,s010,r011,a1,v00,c,n13,36
1748,a1,s010,r011,a1,v00,n,n13,199
1749,a1,s054,r061,a1,v00,c,n13,23
1750,a1,s054,r061,a1,v00,n,n13,129
1751,a1,s170,r277,a1,v00,n,n13,98
1752,a1,s170,r195,a1,v00,n,n13,54
1753,a1,s053,r024,a1,v00,c,n13,22
1754,a1,s053,r024,a1,v00,n,n13,128
1755,a1,s179,r272,a1,v00,n,n13,51
1756,a1,s179,r203,a1,v00,n,n13,60
1757,a1,s179,r236,a1,v00,n,n13,18
1758,a1,s120,r301,a1,v00,n,n13,20
1759,a1,s120,r213,a1,v00,n,n13,39
1760,a1,s120,r149,a1,v00,n,n13,68
1761,a1,s196,r190,a1,v00,n,n13,48
1762,a1,s196,r236,a1,v00,n,n13,46
1763,a1,s196,r230,a1,v00,n,n13,33
1764,a1,s308,r506,a1,v00,n,n13,69
1765,a1,s308,r502,a1,v00,n,n13,58
1766,a1,s139,r300,a1,v00,n,n13,56
1767,a1,s139,r360,a1,v00,n,n13,65
1768,a1,s139,r177,a1,v00,n,n13,1
1769,a1,s150,r245,a1,v00,n,n13,43
1770,a1,s150,r249,a1,v00,n,n13,52
1771,a1,s150,r309,a1,v00,n,n13,27
1772,a1,s096,r276,a1,v00,n,n13,39
1773,a1,s096,r343,a1,v00,n,n13,26
1774,a1,s096,r232,a1,v00,n,n13,45
1775,a1,s096,r228,a1,v00,n,n13,8
1776,a1,s066,r174,a1,v00,n,n13,58
1777,a1,s066,r322,a1,v00,n,n13,40
1778,a1,s066,r391,a1,v00,n,n13,4
1779,a1,s072,r131,a1,v00,n,n13,40
1780,a1,s072,r161,a1,v00,n,n13,39
1781,a1,s072,r391,a1,v00,n,n13,23
1782,a1,s278,r177,a1,v00,n,n13,51
1783,a1,s278,r436,a1,v00,n,n13,51
1784,a1,s307,r499,a1,v00,n,n13,48
1785,a1,s307,r482,a1,v00,n,n13,52
1786,a1,s307,r501,a1,v00,n,n13,2
1787,a1,s117,r367,a1,v00,n,n13,16
1788,a1,s117,r369,a1,v00,n,n13,27
1789,a1,s117,r302,a1,v00,n,n13,40
1790,a1,s117,r228,a1,v00,n,n13,17
1791,a1,s035,r029,a1,v00,c,n13,14
1792,a1,s035,r029,a1,v00,n,n13,85
1793,a1,s007,r027,a1,v00,c,n13,14
1794,a1,s007,r027,a1,v00,n,n13,84
1795,a1,s039,r033,a1,v00,c,n13,14
1796,a1,s039,r033,a1,v00,n,n13,79
1797,a1,s252,r273,a1,v00,n,n13,38
1798,a1,s252,r246,a1,v00,n,n13,44
1799,a1,s252,r185,a1,v00,n,n13,11
1800,a1,s254,r160,a1,v00,n,n13,30
1801,a1,s254,r229,a1,v00,n,n13,30
1802,a1,s254,r323,a1,v00,n,n13,32
1803,a1,s020,r028,a1,v00,c,n13,13
1804,a1,s020,r028,a1,v00,n,n13,76
1805,a1,s088,r371,a1,v00,n,n13,37
1806,a1,s088,r140,a1,v00,n,n13,46
1807,a1,s088,r317,a1,v00,n,n13,4
1808,a1,s204,r361,a1,v00,n,n13,8
1809,a1,s204,r235,a1,v00,n,n13,15
1810,a1,s204,r329,a1,v00,n,n13,18
1811,a1,s204,r178,a1,v00,n,n13,23
1812,a1,s204,r205,a1,v00,n,n13,21
1813,a1,s106,r309,a1,v00,n,n13,26
1814,a1,s106,r185,a1,v00,n,n13,25
1815,a1,s106,r384,a1,v00,n,n13,23
1816,a1,s106,r223,a1,v00,n,n13,10
1817,a1,s165,r350,a1,v00,n,n13,41
1818,a1,s165,r191,a1,v00,n,n13,41
1819,a1,s108,r230,a1,v00,n,n13,32
1820,a1,s108,r386,a1,v00,n,n13,40
1821,a1,s108,r237,a1,v00,n,n13,9
1822,a1,s121,r308,a1,v00,n,n13,8
1823,a1,s121,r290,a1,v00,n,n13,20
1824,a1,s121,r252,a1,v00,n,n13,23
1825,a1,s121,r393,a1,v00,n,n13,9
1826,a1,s121,r228,a1,v00,n,n13,19
1827,a1,s121,r283,a1,v00,n,n13,2
1828,a1,s132,r336,a1,v00,n,n13,43
1829,a1,s132,r385,a1,v00,n,n13,38
1830,a1,s144,r398,a1,v00,n,n13,15
1831,a1,s144,r260,a1,v00,n,n13,16
1832,a1,s144,r212,a1,v00,n,n13,39
1833,a1,s144,r206,a1,v00,n,n13,11
1834,a1,s234,r264,a1,v00,n,n13,44
1835,a1,s234,r154,a1,v00,n,n13,37
1836,a1,s306,r519,a1,v00,n,n13,47
1837,a1,s306,r501,a1,v00,n,n13,34
1838,a1,s256,r325,a1,v00,n,n13,42
1839,a1,s256,r338,a1,v00,n,n13,38
1840,a1,s018,r027,a1,v00,c,n13,11
1841,a1,s018,r027,a1,v00,n,n13,66
1842,a1,s080,r317,a1,v00,n,n13,38
1843,a1,s080,r311,a1,v00,n,n13,38
1844,a1,s138,r324,a1,v00,n,n13,40
1845,a1,s138,r293,a1,v00,n,n13,36
1846,a1,s034,r050,a1,v00,c,n13,11
1847,a1,s034,r050,a1,v00,n,n13,63
1848,a1,s092,r316,a1,v00,n,n13,41
1849,a1,s092,r128,a1,v00,n,n13,33
1850,a1,s311,r493,a1,v00,n,n13,43
1851,a1,s311,r444,a1,v00,n,n13,31
1852,a1,s077,r139,a1,v00,n,n13,34
1853,a1,s077,r211,a1,v00,n,n13,39
1854,a1,s231,r238,a1,v00,n,n13,42
1855,a1,s231,r285,a1,v00,n,n13,31
1856,a1,s134,r227,a1,v00,n,n13,39
1857,a1,s134,r266,a1,v00,n,n13,32
1858,a1,s232,r475,a1,v00,n,n13,48
1859,a1,s232,r469,a1,v00,n,n13,20
1860,a1,s076,r294,a1,v00,n,n13,34
1861,a1,s076,r152,a1,v00,n,n13,21
1862,a1,s076,r310,a1,v00,n,n13,10
1863,a1,s156,r364,a1,v00,n,n13,39
1864,a1,s156,r337,a1,v00,n,n13,22
1865,a1,s174,r368,a1,v00,n,n13,20
1866,a1,s174,r391,a1,v00,n,n13,12
1867,a1,s174,r237,a1,v00,n,n13,29
1868,a1,s075,r153,a1,v00,n,n13,20
1869,a1,s075,r176,a1,v00,n,n13,30
1870,a1,s075,r467,a1,v00,n,n13,9
1871,a1,s019,r065,a1,v00,c,n13,7
1872,a1,s019,r065,a1,v00,n,n13,42
1873,a1,s086,r399,a1,v00,n,n13,47
1874,a1,s266,r372,a1,v00,n,n13,39
1875,a1,s266,r327,a1,v00,n,n13,8
1876,a1,s302,r416,a1,v00,n,n13,41
1877,a1,s302,r339,a1,v00,n,n13,5
1878,a1,s003,r049,a1,v00,c,n13,6
1879,a1,s003,r049,a1,v00,n,n13,39
1880,a1,s025,r025,a1,v00,c,n13,6
1881,a1,s025,r025,a1,v00,n,n13,39
1882,a1,s124,r194,a1,v00,n,n13,21
1883,a1,s124,r283,a1,v00,n,n13,6
1884,a1,s124,r196,a1,v00,n,n13,16
1885,a1,s112,r379,a1,v00,n,n13,35
1886,a1,s112,r507,a1,v00,n,n13,5
1887,a1,s158,r387,a1,v00,n,n13,33
1888,a1,s158,r312,a1,v00,n,n13,7
1889,a1,s027,r061,a1,v00,c,n13,5
1890,a1,s027,r061,a1,v00,n,n13,34
1891,a1,s065,r242,a1,v00,n,n13,34
1892,a1,s065,r223,a1,v00,n,n13,4
1893,a1,s005,r008,a1,v00,c,n13,5
1894,a1,s005,r008,a1,v00,n,n13,32
1895,a1,s006,r033,a1,v00,c,n13,5
1896,a1,s006,r033,a1,v00,n,n13,28
1897,a1,s015,r062,a1,v00,c,n13,5
1898,a1,s015,r062,a1,v00,n,n13,28
1899,a1,s022,r065,a1,v00,c,n13,4
1900,a1,s022,r065,a1,v00,n,n13,28
1901,a1,s087,r467,a1,v00,n,n13,29
1902,a1,s026,r024,a1,v00,c,n13,3
1903,a1,s026,r024,a1,v00,n,n13,23
1904,a1,s043,r050,a1,v00,c,n13,3
1905,a1,s043,r050,a1,v00,n,n13,19
1906,a1,s207,r243,a1,v00,n,n13,22
1907,a1,s030,r028,a1,v00,c,n13,2
1908,a1,s030,r028,a1,v00,n,n13,17
1909,a1,s036,r025,a1,v00,c,n13,2
1910,a1,s036,r025,a1,v00,n,n13,17
1911,a1,s051,r067,a1,v00,c,n13,2
1912,a1,s051,r067,a1,v00,n,n13,17
1913,a1,s209,r310,a1,v00,n,n13,17
1914,a1,s122,r422,a1,v00,n,n13,16
1915,a1,s291,r411,a1,v00,n,n13,16
1916,a1,s013,r048,a1,v00,c,n13,1
1917,a1,s013,r048,a1,v00,n,n13,12
1918,a1,s029,r011,a1,v00,c,n13,1
1919,a1,s029,r011,a1,v00,n,n13,10
1920,a1,s083,r225,a1,v00,n,n13,10
1921,a1,s091,r223,a1,v00,n,n13,10
1922,a1,s094,r206,a1,v00,n,n13,10
1923,a1,s103,r234,a1,v00,n,n13,10
1924,a1,s105,r299,a1,v00,n,n13,10
1925,a1,s123,r297,a1,v00,n,n13,10
1926,a1,s154,r219,a1,v00,n,n13,10
1927,a1,s181,r265,a1,v00,n,n13,10
1928,a1,s182,r440,a1,v00,n,n13,10
1929,a1,s192,r339,a1,v00,n,n13,10
1930,a1,s217,r455,a1,v00,n,n13,10
1931,a1,s219,r412,a1,v00,n,n13,10
1932,a1,s230,r434,a1,v00,n,n13,10
1933,a1,s247,r403,a1,v00,n,n13,10
1934,a1,s271,r509,a1,v00,n,n13,10
1935,a1,s293,r419,a1,v00,n,n13,10
1936,a1,s296,r201,a1,v00,n,n13,10
1937,a1,s064,r147,a1,v00,n,n13,9
1938,a1,s071,r168,a1,v00,n,n13,9
1939,a1,s062,r170,a1,v00,n,n13,8
1940,a1,s089,r222,a1,v00,n,n13,8
1941,a1,s118,r255,a1,v00,n,n13,6
1942,a1,s118,r327,a1,v00,n,n13,2
1943,a1,s135,r268,a1,v00,n,n13,8
1944,a1,s147,r306,a1,v00,n,n13,8
1945,a1,s169,r327,a1,v00,n,n13,8
1946,a1,s187,r377,a1,v00,n,n13,8
1947,a1,s205,r296,a1,v00,n,n13,8
1948,a1,s221,r455,a1,v00,n,n13,8
1949,a1,s289,r507,a1,v00,n,n13,8
1950,a1,s155,r149,a1,v00,n,n13,7
1951,a1,s031,r049,a1,v00,n,n13,6
1952,a1,s060,r219,a1,v00,n,n13,6
1953,a1,s061,r265,a1,v00,n,n13,6
1954,a1,s068,r184,a1,v00,n,n13,6
1955,a1,s070,r234,a1,v00,n,n13,6
1956,a1,s073,r339,a1,v00,n,n13,6
1957,a1,s074,r440,a1,v00,n,n13,6
1958,a1,s078,r312,a1,v00,n,n13,6
1959,a1,s079,r383,a1,v00,n,n13,6
1960,a1,s081,r297,a1,v00,n,n13,6
1961,a1,s084,r282,a1,v00,n,n13,6
1962,a1,s090,r223,a1,v00,n,n13,6
1963,a1,s095,r205,a1,v00,n,n13,6
1964,a1,s097,r199,a1,v00,n,n13,5
1965,a1,s097,r299,a1,v00,n,n13,1
1966,a1,s100,r206,a1,v00,n,n13,6
1967,a1,s102,r209,a1,v00,n,n13,6
1968,a1,s145,r412,a1,v00,n,n13,6
1969,a1,s160,r403,a1,v00,n,n13,6
1970,a1,s173,r222,a1,v00,n,n13,6
1971,a1,s188,r200,a1,v00,n,n13,6
1972,a1,s189,r195,a1,v00,n,n13,6
1973,a1,s190,r299,a1,v00,n,n13,6
1974,a1,s223,r439,a1,v00,n,n13,6
1975,a1,s264,r426,a1,v00,n,n13,6
1976,a1,s272,r509,a1,v00,n,n13,6
1977,a1,s119,r268,a1,v00,n,n13,5
1978,a1,s141,r337,a1,v00,n,n13,5
1979,a1,s149,r331,a1,v00,n,n13,5
1980,a1,s164,r373,a1,v00,n,n13,4
1981,a1,s164,r216,a1,v00,n,n13,1
1982,a1,s171,r434,a1,v00,n,n13,5
1983,a1,s183,r201,a1,v00,n,n13,5
1984,a1,s225,r405,a1,v00,n,n13,5
1985,a1,s001,r048,a1,v00,n,n13,4
1986,a1,s004,r048,a1,v00,n,n13,4
1987,a1,s085,r265,a1,v00,n,n13,4
1988,a1,s099,r377,a1,v00,n,n13,4
1989,a1,s104,r184,a1,v00,n,n13,4
1990,a1,s127,r219,a1,v00,n,n13,4
1991,a1,s226,r419,a1,v00,n,n13,4
1992,a1,s268,r411,a1,v00,n,n13,4
1993,a1,s312,r496,a1,v00,n,n13,4
1994,a1,s175,r217,a1,v00,n,n13,3
1995,a1,s024,r063,a1,v00,n,n13,2
1996,a1,s184,r225,a1,v00,n,n13,2
1997,a1,s032,r016,a1,v00,c,n14,54
1998,a1,s032,r016,a1,v20,n,n14,15
1999,a1,s032,r016,a1,v00,n,n14,3
2000,a1,s049,r025,a1,v00,c,n14,38
2001,a1,s049,r025,a1,v20,n,n14,1
2002,a1,s049,r025,a1,v00,n,n14,191
2003,a1,s010,r011,a1,v00,c,n14,36
2004,a1,s010,r011,a1,v00,n,n14,199
2005,a1,s054,r061,a1,v00,c,n14,23
2006,a1,s054,r061,a1,v00,n,n14,129
2007,a1,s170,r277,a1,v00,n,n14,98
2008,a1,s170,r195,a1,v00,n,n14,54
2009,a1,s053,r024,a1,v00,c,n14,22
2010,a1,s053,r024,a1,v00,n,n14,128
2011,a1,s179,r272,a1,v00,n,n14,51
2012,a1,s179,r203,a1,v00,n,n14,60
2013,a1,s179,r236,a1,v00,n,n14,18
2014,a1,s120,r301,a1,v00,n,n14,20
2015,a1,s120,r213,a1,v00,n,n14,39
2016,a1,s120,r149,a1,v00,n,n14,68
2017,a1,s196,r190,a1,v00,n,n14,48
2018,a1,s196,r236,a1,v00,n,n14,46
2019,a1,s196,r230,a1,v00,n,n14,33
2020,a1,s308,r506,a1,v00,n,n14,69
2021,a1,s308,r502,a1,v00,n,n14,58
2022,a1,s139,r300,a1,v00,n,n14,56
2023,a1,s139,r360,a1,v00,n,n14,65
2024,a1,s139,r177,a1,v00,n,n14,1
2025,a1,s150,r245,a1,v00,n,n14,43
2026,a1,s150,r249,a1,v00,n,n14,52
2027,a1,s150,r309,a1,v00,n,n14,27
2028,a1,s096,r276,a1,v00,n,n14,39
2029,a1,s096,r343,a1,v00,n,n14,26
2030,a1,s096,r232,a1,v00,n,n14,45
2031,a1,s096,r228,a1,v00,n,n14,8
2032,a1,s066,r174,a1,v00,n,n14,58
2033,a1,s066,r322,a1,v00,n,n14,40
2034,a1,s066,r391,a1,v00,n,n14,4
2035,a1,s072,r131,a1,v00,n,n14,40
2036,a1,s072,r161,a1,v00,n,n14,39
2037,a1,s072,r391,a1,v00,n,n14,23
2038,a1,s278,r177,a1,v00,n,n14,51
2039,a1,s278,r436,a1,v00,n,n14,51
2040,a1,s307,r499,a1,v00,n,n14,48
2041,a1,s307,r482,a1,v00,n,n14,52
2042,a1,s307,r501,a1,v00,n,n14,2
2043,a1,s117,r367,a1,v00,n,n14,16
2044,a1,s117,r369,a1,v00,n,n14,27
2045,a1,s117,r302,a1,v00,n,n14,40
2046,a1,s117,r228,a1,v00,n,n14,17
2047,a1,s035,r029,a1,v00,c,n14,14
2048,a1,s035,r029,a1,v00,n,n14,85
2049,a1,s039,r027,a1,v00,c,n14,14
2050,a1,s039,r027,a1,v00,n,n14,79
2051,a1,s252,r273,a1,v00,n,n14,38
2052,a1,s252,r246,a1,v00,n,n14,44
2053,a1,s252,r185,a1,v00,n,n14,11
2054,a1,s020,r028,a1,v00,c,n14,13
2055,a1,s020,r028,a1,v00,n,n14,76
2056,a1,s088,r160,a1,v00,n,n14,30
2057,a1,s088,r371,a1,v00,n,n14,37
2058,a1,s088,r140,a1,v00,n,n14,20
2059,a1,s059,r323,a1,v00,n,n14,39
2060,a1,s059,r229,a1,v00,n,n14,30
2061,a1,s059,r317,a1,v00,n,n14,16
2062,a1,s204,r361,a1,v00,n,n14,8
2063,a1,s204,r235,a1,v00,n,n14,15
2064,a1,s204,r329,a1,v00,n,n14,18
2065,a1,s204,r178,a1,v00,n,n14,23
2066,a1,s204,r205,a1,v00,n,n14,21
2067,a1,s106,r309,a1,v00,n,n14,26
2068,a1,s106,r185,a1,v00,n,n14,25
2069,a1,s106,r384,a1,v00,n,n14,23
2070,a1,s106,r223,a1,v00,n,n14,10
2071,a1,s165,r350,a1,v00,n,n14,41
2072,a1,s165,r191,a1,v00,n,n14,41
2073,a1,s108,r230,a1,v00,n,n14,32
2074,a1,s108,r386,a1,v00,n,n14,40
2075,a1,s108,r237,a1,v00,n,n14,9
2076,a1,s144,r308,a1,v00,n,n14,8
2077,a1,s144,r290,a1,v00,n,n14,20
2078,a1,s144,r252,a1,v00,n,n14,23
2079,a1,s144,r228,a1,v00,n,n14,19
2080,a1,s144,r393,a1,v00,n,n14,9
2081,a1,s144,r398,a1,v00,n,n14,2
2082,a1,s234,r264,a1,v00,n,n14,44
2083,a1,s234,r154,a1,v00,n,n14,37
2084,a1,s306,r519,a1,v00,n,n14,47
2085,a1,s306,r501,a1,v00,n,n14,34
2086,a1,s256,r325,a1,v00,n,n14,42
2087,a1,s256,r336,a1,v00,n,n14,38
2088,a1,s313,r507,a1,v00,n,n14,38
2089,a1,s313,r385,a1,v00,n,n14,40
2090,a1,s313,r227,a1,v00,n,n14,2
2091,a1,s018,r027,a1,v00,c,n14,11
2092,a1,s018,r027,a1,v00,n,n14,66
2093,a1,s080,r311,a1,v00,n,n14,40
2094,a1,s080,r316,a1,v00,n,n14,36
2095,a1,s114,r212,a1,v00,n,n14,39
2096,a1,s114,r206,a1,v00,n,n14,37
2097,a1,s138,r324,a1,v00,n,n14,40
2098,a1,s138,r293,a1,v00,n,n14,36
2099,a1,s034,r033,a1,v00,c,n14,11
2100,a1,s034,r033,a1,v00,n,n14,63
2101,a1,s092,r128,a1,v00,n,n14,40
2102,a1,s092,r139,a1,v00,n,n14,34
2103,a1,s311,r493,a1,v00,n,n14,43
2104,a1,s311,r444,a1,v00,n,n14,31
2105,a1,s077,r211,a1,v00,n,n14,40
2106,a1,s077,r294,a1,v00,n,n14,33
2107,a1,s231,r238,a1,v00,n,n14,42
2108,a1,s231,r285,a1,v00,n,n14,31
2109,a1,s134,r227,a1,v00,n,n14,37
2110,a1,s134,r266,a1,v00,n,n14,34
2111,a1,s232,r475,a1,v00,n,n14,48
2112,a1,s232,r469,a1,v00,n,n14,20
2113,a1,s076,r152,a1,v00,n,n14,21
2114,a1,s076,r310,a1,v00,n,n14,40
2115,a1,s076,r176,a1,v00,n,n14,4
2116,a1,s156,r364,a1,v00,n,n14,39
2117,a1,s156,r337,a1,v00,n,n14,22
2118,a1,s174,r260,a1,v00,n,n14,16
2119,a1,s174,r398,a1,v00,n,n14,13
2120,a1,s174,r368,a1,v00,n,n14,20
2121,a1,s174,r391,a1,v00,n,n14,12
2122,a1,s075,r153,a1,v00,n,n14,20
2123,a1,s075,r467,a1,v00,n,n14,38
2124,a1,s075,r168,a1,v00,n,n14,1
2125,a1,s086,r338,a1,v00,n,n14,47
2126,a1,s266,r372,a1,v00,n,n14,39
2127,a1,s266,r399,a1,v00,n,n14,8
2128,a1,s302,r416,a1,v00,n,n14,41
2129,a1,s302,r339,a1,v00,n,n14,5
2130,a1,s003,r050,a1,v00,c,n14,6
2131,a1,s003,r050,a1,v00,n,n14,39
2132,a1,s025,r065,a1,v00,c,n14,6
2133,a1,s025,r065,a1,v00,n,n14,39
2134,a1,s124,r283,a1,v00,n,n14,8
2135,a1,s124,r194,a1,v00,n,n14,21
2136,a1,s124,r237,a1,v00,n,n14,14
2137,a1,s112,r379,a1,v00,n,n14,35
2138,a1,s112,r509,a1,v00,n,n14,5
2139,a1,s133,r327,a1,v00,n,n14,34
2140,a1,s133,r387,a1,v00,n,n14,6
2141,a1,s158,r196,a1,v00,n,n14,32
2142,a1,s158,r312,a1,v00,n,n14,8
2143,a1,s027,r025,a1,v00,c,n14,5
2144,a1,s027,r025,a1,v00,n,n14,34
2145,a1,s065,r242,a1,v00,n,n14,34
2146,a1,s065,r140,a1,v00,n,n14,4
2147,a1,s069,r223,a1,v00,n,n14,30
2148,a1,s069,r176,a1,v00,n,n14,8
2149,a1,s005,r049,a1,v00,c,n14,5
2150,a1,s005,r049,a1,v00,n,n14,32
2151,a1,s006,r033,a1,v00,c,n14,5
2152,a1,s006,r033,a1,v00,n,n14,28
2153,a1,s015,r062,a1,v00,c,n14,5
2154,a1,s015,r062,a1,v00,n,n14,28
2155,a1,s022,r065,a1,v00,c,n14,4
2156,a1,s022,r065,a1,v00,n,n14,28
2157,a1,s087,r140,a1,v00,n,n14,22
2158,a1,s087,r219,a1,v00,n,n14,7
2159,a1,s026,r050,a1,v00,c,n14,3
2160,a1,s026,r050,a1,v00,n,n14,23
2161,a1,s043,r061,a1,v00,c,n14,3
2162,a1,s043,r061,a1,v00,n,n14,19
2163,a1,s207,r243,a1,v00,n,n14,22
2164,a1,s030,r024,a1,v00,c,n14,2
2165,a1,s030,r024,a1,v00,n,n14,17
2166,a1,s036,r050,a1,v00,c,n14,2
2167,a1,s036,r050,a1,v00,n,n14,17
2168,a1,s051,r067,a1,v00,c,n14,2
2169,a1,s051,r067,a1,v00,n,n14,17
2170,a1,s209,r234,a1,v00,n,n14,17
2171,a1,s122,r422,a1,v00,n,n14,16
2172,a1,s291,r411,a1,v00,n,n14,16
2173,a1,s013,r049,a1,v00,c,n14,1
2174,a1,s013,r049,a1,v00,n,n14,12
2175,a1,s058,r168,a1,v00,n,n14,13
2176,a1,s029,r025,a1,v00,c,n14,1
2177,a1,s029,r025,a1,v00,n,n14,10
2178,a1,s083,r225,a1,v00,n,n14,10
2179,a1,s091,r317,a1,v00,n,n14,10
2180,a1,s094,r297,a1,v00,n,n14,10
2181,a1,s103,r299,a1,v00,n,n14,10
2182,a1,s105,r265,a1,v00,n,n14,10
2183,a1,s123,r399,a1,v00,n,n14,10
2184,a1,s154,r147,a1,v00,n,n14,10
2185,a1,s181,r387,a1,v00,n,n14,10
2186,a1,s182,r440,a1,v00,n,n14,10
2187,a1,s192,r339,a1,v00,n,n14,10
2188,a1,s217,r455,a1,v00,n,n14,10
2189,a1,s219,r412,a1,v00,n,n14,10
2190,a1,s230,r434,a1,v00,n,n14,10
2191,a1,s247,r403,a1,v00,n,n14,10
2192,a1,s271,r201,a1,v00,n,n14,10
2193,a1,s293,r419,a1,v00,n,n14,10
2194,a1,s296,r509,a1,v00,n,n14,10
2195,a1,s064,r170,a1,v00,n,n14,9
2196,a1,s071,r222,a1,v00,n,n14,9
2197,a1,s062,r268,a1,v00,n,n14,8
2198,a1,s089,r219,a1,v00,n,n14,8
2199,a1,s101,r149,a1,v00,n,n14,8
2200,a1,s118,r255,a1,v00,n,n14,6
2201,a1,s118,r216,a1,v00,n,n14,2
2202,a1,s135,r377,a1,v00,n,n14,8
2203,a1,s147,r306,a1,v00,n,n14,8
2204,a1,s167,r296,a1,v00,n,n14,8
2205,a1,s169,r184,a1,v00,n,n14,8
2206,a1,s187,r265,a1,v00,n,n14,8
2207,a1,s205,r399,a1,v00,n,n14,8
2208,a1,s221,r455,a1,v00,n,n14,8
2209,a1,s289,r412,a1,v00,n,n14,8
2210,a1,s155,r176,a1,v00,n,n14,7
2211,a1,s161,r339,a1,v00,n,n14,7
2212,a1,s060,r383,a1,v00,n,n14,6
2213,a1,s061,r440,a1,v00,n,n14,6
2214,a1,s068,r167,a1,v00,n,n14,6
2215,a1,s070,r297,a1,v00,n,n14,6
2216,a1,s073,r225,a1,v00,n,n14,6
2217,a1,s074,r282,a1,v00,n,n14,6
2218,a1,s078,r237,a1,v00,n,n14,6
2219,a1,s079,r317,a1,v00,n,n14,6
2220,a1,s081,r403,a1,v00,n,n14,6
2221,a1,s084,r299,a1,v00,n,n14,6
2222,a1,s090,r312,a1,v00,n,n14,6
2223,a1,s095,r205,a1,v00,n,n14,6
2224,a1,s097,r199,a1,v00,n,n14,5
2225,a1,s097,r268,a1,v00,n,n14,1
2226,a1,s100,r200,a1,v00,n,n14,6
2227,a1,s102,r209,a1,v00,n,n14,6
2228,a1,s145,r434,a1,v00,n,n14,6
2229,a1,s160,r439,a1,v00,n,n14,6
2230,a1,s173,r222,a1,v00,n,n14,6
2231,a1,s188,r219,a1,v00,n,n14,6
2232,a1,s189,r195,a1,v00,n,n14,6
2233,a1,s190,r268,a1,v00,n,n14,6
2234,a1,s223,r426,a1,v00,n,n14,6
2235,a1,s119,r337,a1,v00,n,n14,5
2236,a1,s141,r271,a1,v00,n,n14,5
2237,a1,s149,r331,a1,v00,n,n14,5
2238,a1,s164,r373,a1,v00,n,n14,4
2239,a1,s164,r217,a1,v00,n,n14,1
2240,a1,s171,r201,a1,v00,n,n14,5
2241,a1,s183,r377,a1,v00,n,n14,5
2242,a1,s225,r405,a1,v00,n,n14,5
2243,a1,s001,r008,a1,v00,n,n14,4
2244,a1,s004,r008,a1,v00,n,n14,4
2245,a1,s085,r469,a1,v00,n,n14,4
2246,a1,s099,r419,a1,v00,n,n14,4
2247,a1,s104,r422,a1,v00,n,n14,4
2248,a1,s127,r411,a1,v00,n,n14,4
2249,a1,s176,r352,a1,v00,n,n14,4
2250,a1,s226,r440,a1,v00,n,n14,4
2251,a1,s312,r496,a1,v00,n,n14,4
2252,a1,s175,r217,a1,v00,n,n14,3
2253,a1,s024,r063,a1,v00,n,n14,2
2254,a1,s184,r387,a1,v00,n,n14,2
2255,a1,s032,r016,a1,v00,c,n15,54
2256,a1,s032,r016,a1,v20,n,n15,15
2257,a1,s032,r016,a1,v00,n,n15,3
2258,a1,s049,r025,a1,v00,c,n15,38
2259,a1,s049,r025,a1,v20,n,n15,1
2260,a1,s049,r025,a1,v00,n,n15,191
2261,a1,s010,r011,a1,v00,c,n15,36
2262,a1,s010,r011,a1,v00,n,n15,199
2263,a1,s054,r061,a1,v00,c,n15,23
2264,a1,s054,r061,a1,v00,n,n15,129
2265,a1,s170,r277,a1,v00,n,n15,98
